dir,numBytesSnt,minPktSz,stdIAT,ipMindIPID,ipMaxTTL,tcpPSeqCnt,tcpInitWinSz,tcpAveWinSz,tcpMSS,tcpWS,tcpRTTAckTripMax,entropy,class
A,711,0,4.874655,1,64,11,8222720,119457,1460,128,15.05431,3.8146,1
B,3942,0,5.117365,1,59,12,7413760,123343.5,1460,256,14.94645,3.997,1
A,710,0,4.867724,1,64,11,8222720,119457,1460,128,15.13559,3.7867,1
B,3941,0,5.239841,1,59,11,7413760,167142.5,1460,256,14.86382,3.9986,1
A,710,0,4.751626,1,64,12,8222720,102856.7,1460,128,15.10182,3.8212,1
B,3941,0,4.985186,1,59,13,7413760,92684.1,1460,256,14.89861,3.9984,1
A,711,0,4.7661,1,64,12,8222720,102855.6,1460,128,15.07459,3.8132,1
B,3942,0,4.997126,1,59,13,7413760,92684.1,1460,256,14.92557,3.9981,1
A,711,0,4.874804,1,64,11,8222720,119457,1460,128,15.11412,3.7888,1
B,3941,0,5.244203,1,59,11,7413760,167142.5,1460,256,14.88652,3.999,1
A,711,0,4.874869,1,64,11,8222720,119457,1460,128,15.15281,3.7964,1
B,3943,0,5.243979,1,59,11,7413760,167142.5,1460,256,14.84785,3.9976,1
A,711,0,4.874921,1,64,11,8222720,119457,1460,128,15.19099,3.8294,1
B,3943,0,5.244432,1,59,11,7413760,167142.5,1460,256,14.80989,3.9962,1
A,711,0,4.765163,1,64,12,8222720,102862,1460,128,15.22146,3.8118,1
B,3942,0,5.117915,1,59,12,7413760,123343.5,1460,256,14.7783,3.9981,1
A,710,0,4.765184,1,64,12,8222720,102855.6,1460,128,15.24346,3.8145,1
B,3941,0,4.996526,1,59,13,7413760,92684.1,1460,256,14.75699,3.998,1
A,711,0,4.764814,1,64,12,8222720,102856.7,1460,128,15.02238,3.8187,1
B,3943,0,4.995973,1,59,13,7413760,92684.1,1460,256,14.97775,3.9973,1
A,711,0,4.865393,1,64,11,8222720,119457,1460,128,15.06151,3.8005,1
B,3942,0,5.237959,1,59,11,7413760,167142.5,1460,256,14.93795,3.9982,1
A,711,0,4.754626,1,64,12,8222720,102856.7,1460,128,15.08999,3.8084,1
B,3942,0,4.987472,1,59,13,7413760,92684.1,1460,256,14.90989,3.9974,1
A,711,0,4.864913,1,64,11,8222720,119457,1460,128,15.13197,3.8084,1
B,3941,0,5.110161,1,59,12,7413760,123343.5,1460,256,14.86874,3.9971,1
A,712,0,4.880075,1,64,11,8222720,119457,1460,128,15.17787,3.7596,1
B,3942,0,5.121205,1,59,12,7413760,123343.5,1460,256,14.85571,3.9984,1
A,711,0,4.764726,1,64,12,8222720,102856.7,1460,128,15.22978,3.8031,1
B,3942,0,4.996014,1,59,13,7413760,92684.1,1460,256,14.76998,3.9972,1
A,711,0,4.760303,1,64,12,8222720,102856.7,1460,128,15.22522,3.8312,1
B,3942,0,4.991795,1,59,13,7413760,92684.1,1460,256,14.805,3.9979,1
A,711,0,4.877075,1,64,11,8222720,119457,1460,128,15.15574,3.7884,1
B,3942,0,5.24603,1,59,11,7413760,167142.5,1460,256,14.84763,3.9984,1
A,710,0,4.765691,1,64,12,8222720,102856.7,1460,128,15.04526,3.8278,1
B,3943,0,5.118933,1,59,12,7413760,123343.5,1460,256,14.97517,3.9969,1
A,711,0,4.876058,1,64,11,8222720,119457,1460,128,15.08768,3.8007,1
B,3941,0,5.245275,1,59,11,7413760,167142.5,1460,256,14.92353,3.9975,1
A,710,0,4.864072,1,64,11,8222720,119457,1460,128,15.20905,3.8133,1
B,3943,0,5.237513,1,59,11,7413760,167142.5,1460,256,14.79176,3.997,1
A,711,0,4.869797,1,64,11,8222720,119457,1460,128,15.2317,3.809,1
B,3941,0,5.113888,1,59,12,7413760,123343.5,1460,256,14.7674,3.997,1
A,120128,0,0.552096,1,64,1482,8222720,64128,1460,128,15.04832,3.7954,1
B,168034,0,0.515964,1,59,1682,7413760,60211.2,1460,256,14.95159,3.9978,1
A,9813,0,1.861005,1,64,123,8222720,64128,1460,128,15.07972,3.8144,1
B,13208,0,1.781209,1,59,138,7413760,31180.8,1460,256,14.92714,3.998,1
A,6765,0,2.117046,1,64,93,8222720,64128,1460,128,15.081,3.805,1
B,11250,0,2.038476,1,59,104,7413760,27238.4,1460,256,14.90722,3.998,1
A,4148,0,2.409997,1,64,70,8222720,64128,1460,128,15.20858,3.7911,1
B,7305,0,2.394918,1,59,74,7413760,22579.18,1460,256,14.79484,3.9979,1
A,4692,0,2.473369,1,64,65,8222720,64128,1460,128,15.00735,3.804,1
B,6964,0,2.524797,1,59,65,7413760,21145.6,1460,256,14.99357,3.9972,1
A,214996,0,0.435851,1,64,2411,8222720,64128,1460,128,15.00805,3.8029,1
B,339733,0,0.395087,1,59,2927,7413760,128307.2,1460,256,14.99039,3.9966,1
A,319194,0,0.358339,1,64,3496,8222720,64081.9,1460,128,15.13902,3.7956,1
B,508634,0,0.351722,1,59,3630,7413760,128307.2,1460,256,14.83207,3.9975,1
A,316779,0,0.367058,1,64,3338,8222720,64128,1460,128,15.0009,3.7881,1
B,509774,0,0.36518,1,59,3372,7413760,128307.2,1460,256,14.97471,3.9976,1
A,340011,0,0.327559,1,64,4199,8222720,64128,1460,128,15.24127,3.8323,1
B,532951,0,0.306421,1,59,4795,7413760,128307.2,1460,256,14.76036,3.9974,1
A,335133,0,0.233924,1,64,4215,8222720,64128,1460,128,15.13327,3.8088,1
B,534005,0,0.219248,1,59,4790,7413760,144896,1460,256,0.536512,3.9985,1
A,89463,0,0.021395,1,64,1112,8222720,64128,1460,128,0.055778,3.8176,1
B,139459,0,0.01571,1,59,1251,7413760,59136,1460,256,0.103794,3.9969,1
A,365,0,0.013171,1,64,6,8222720,534397.7,1460,128,0.047821,3.6045,1
B,3524,0,0.02162,1,59,5,7413760,1802999,1460,256,0.018042,3.9978,1
A,365,0,0.042096,1,64,5,8222720,735969.6,1460,128,0.148118,3.6313,1
B,3525,0,0.059489,1,59,4,7413760,2562766,1460,256,0.01845,3.9981,1
A,365,0,0.04281,0,64,5,8222720,252428.1,1460,128,0.166274,3.6236,1
B,3548,0,0.056335,1,59,7,7413760,898875.4,1460,256,0.016475,3.9981,1
A,365,0,0.041824,0,64,6,8222720,183282.2,1460,128,0.167969,3.6149,1
B,3548,0,0.054817,1,59,8,7413760,638275.2,1460,256,0.018155,3.9982,1
A,365,0,0.031009,1,64,7,8222720,393283.6,1460,128,0.096212,3.5966,1
B,3524,0,0.030833,1,59,6,7413760,1271162,1460,256,0.018522,3.9978,1
A,365,0,0.044775,0,64,4,8222720,351198.3,1460,128,0.176566,3.6398,1
B,3547,0,0.059177,1,59,6,7413760,1271162,1460,256,0.018075,3.998,1
A,365,0,0.045573,0,64,6,8222720,183282.2,1460,128,0.181055,3.6082,1
B,3548,0,0.055759,1,59,9,7413760,455855,1460,256,0.018328,3.9986,1
A,365,0,0.047927,0,64,6,8222720,183282.2,1460,128,0.191764,3.6344,1
B,3548,0,0.062356,1,59,8,7413760,638275.2,1460,256,0.016658,3.9979,1
A,365,0,0.05827,0,64,6,8222720,183282.2,1460,128,0.236313,3.6322,1
B,3548,0,0.073828,1,59,8,7413760,638275.2,1460,256,0.017545,3.997,1
A,365,0,0.068257,1,64,7,8222720,393283.6,1460,128,0.251474,3.6495,1
B,3525,0,0.08985,1,59,6,7413760,1271162,1460,256,0.017089,3.9981,1
A,365,0,0.070408,0,64,5,8222720,252428.1,1460,128,0.281006,3.5982,1
B,3547,0,0.090022,1,59,7,7413760,898875.4,1460,256,0.017933,3.9984,1
A,365,0,0.070729,0,64,6,8222720,183282.2,1460,128,0.281351,3.6187,1
B,3548,0,0.088593,1,59,8,7413760,638275.2,1460,256,0.018653,3.998,1
A,365,0,0.078452,1,64,6,8222720,534397.7,1460,128,0.279799,3.5995,1
B,3524,0,0.104008,1,59,5,7413760,1802999,1460,256,0.019288,3.9982,1
A,365,0,0.025929,0,64,6,8222720,183282.2,1460,128,0.103778,3.6483,1
B,3548,0,0.034011,1,59,9,7413760,455855,1460,256,0.016445,3.9979,1
A,365,0,0.024968,0,64,4,8222720,351198.3,1460,128,0.096008,3.6214,1
B,3548,0,0.035798,1,59,6,7413760,1271162,1460,256,0.020393,3.9971,1
A,365,0,0.022573,1,64,7,8222720,393283.6,1460,128,0.086355,3.6339,1
B,3524,0,0.033912,1,59,6,7413760,1271162,1460,256,0.021182,3.996,1
A,0,0,0,65535,64,0,0,0,0,1,0.000027,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9883,1
A,365,0,0.015685,1,64,5,8222720,735969.6,1460,128,0.05503,3.6271,1
B,3523,0,0.025953,1,59,4,7413760,2562766,1460,256,0.01981,3.9974,1
A,365,0,0.031948,1,64,5,8222720,735969.6,1460,128,0.118121,3.6222,1
B,3524,0,0.046494,1,59,4,7413760,2562766,1460,256,0.020502,3.9976,1
A,365,0,0.030494,1,64,7,8222720,393283.6,1460,128,0.116306,3.6142,1
B,3525,0,0.04339,1,59,6,7413760,1271162,1460,256,0.023098,3.9979,1
A,0,0,0,65535,64,0,0,0,0,1,0.000015,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9875,1
A,365,0,0.036235,0,64,5,8222720,252428.1,1460,128,0.150625,3.6093,1
B,3549,0,0.049797,1,59,7,7413760,898875.4,1460,256,0.02008,3.9983,1
A,365,0,0.037677,0,64,5,8222720,252428.1,1460,128,0.15043,3.6291,1
B,3548,0,0.050942,1,59,7,7413760,898875.4,1460,256,0.020171,3.9971,1
A,365,0,0.033495,0,64,6,8222720,183282.2,1460,128,0.133761,3.6325,1
B,3549,0,0.044512,1,59,8,7413760,638275.2,1460,256,0.019823,3.9983,1
A,365,0,0.033416,0,64,6,8222720,183282.2,1460,128,0.132765,3.6152,1
B,3548,0,0.044259,1,59,9,7413760,455855,1460,256,0.023156,3.997,1
A,365,0,0.03788,0,64,5,8222720,252421.3,1460,128,0.147195,3.6212,1
B,3547,0,0.050462,1,59,7,7413760,898875.4,1460,256,0.017804,3.9961,1
A,365,0,0.041894,0,64,5,8222720,252428.1,1460,128,0.166162,3.644,1
B,3547,0,0.055919,1,59,7,7413760,898875.4,1460,256,0.018239,3.9973,1
A,365,0,0.044802,0,64,5,8222720,252428.1,1460,128,0.174896,3.6037,1
B,3548,0,0.059209,1,59,7,7413760,898875.4,1460,256,0.018989,3.9985,1
A,365,0,0.017762,0,64,5,8222720,252428.1,1460,128,0.069254,3.6425,1
B,3548,0,0.026851,1,59,7,7413760,898875.4,1460,256,0.017344,3.9968,1
A,365,0,0.031462,0,64,5,8222720,252428.1,1460,128,0.125276,3.6094,1
B,3548,0,0.042853,1,59,7,7413760,898875.4,1460,256,0.01755,3.9969,1
A,365,0,0.021873,1,64,7,8222720,393283.6,1460,128,0.082983,3.6433,1
B,3523,0,0.032619,1,59,6,7413760,1271162,1460,256,0.016656,3.998,1
A,365,0,0.032413,0,64,6,8222720,183282.2,1460,128,0.131304,3.6317,1
B,3549,0,0.043172,1,59,8,7413760,638275.2,1460,256,0.017606,3.9983,1
A,365,0,0.019945,0,64,4,8222720,351198.3,1460,128,0.064135,3.649,1
B,3548,0,0.029921,1,59,6,7413760,1271162,1460,256,0.016844,3.9978,1
A,365,0,0.02587,0,64,6,8222720,183282.2,1460,128,0.106499,3.6151,1
B,3548,0,0.036556,1,59,8,7413760,638275.2,1460,256,0.016854,3.9974,1
A,365,0,0.028069,0,64,4,8222720,351198.3,1460,128,0.107786,3.5855,1
B,3548,0,0.037296,1,59,7,7413760,898875.4,1460,256,0.016363,3.997,1
A,365,0,0.017413,0,64,5,8222720,252428.1,1460,128,0.062694,3.6412,1
B,3549,0,0.025733,1,59,7,7413760,898875.4,1460,256,0.019139,3.9983,1
A,365,0,0.024045,0,64,5,8222720,252428.1,1460,128,0.093902,3.5932,1
B,3548,0,0.033745,1,59,6,7413760,1271162,1460,256,0.038007,3.9985,1
A,365,0,0.041778,1,64,6,8222720,534397.7,1460,128,0.152961,3.6512,1
B,3524,0,0.057893,1,59,5,7413760,1802999,1460,256,0.038039,3.9951,1
A,365,0,0.05107,1,64,5,8222720,735969.6,1460,128,0.181032,3.6175,1
B,3525,0,0.070875,1,59,4,7413760,2562766,1460,256,0.026287,3.9996,1
A,365,0,0.031497,1,64,6,8222720,534397.7,1460,128,0.114797,3.5849,1
B,3525,0,0.04565,1,59,4,7413760,2562766,1460,256,0.037742,3.9973,1
A,365,0,0.049487,0,64,6,8222720,183282.2,1460,128,0.208097,3.6274,1
B,3549,0,0.063573,1,59,8,7413760,638275.2,1460,256,0.026243,3.9972,1
A,365,0,0.053333,0,64,6,8222720,183298.4,1460,128,0.012529,3.6225,1
B,4997,0,0.062212,1,59,7,7413760,638275.2,1460,256,0.215812,3.9969,1
A,365,0,0.05383,0,64,6,8222720,183282.2,1460,128,0.215683,3.6336,1
B,3547,0,0.073185,1,59,7,7413760,898875.4,1460,256,0.037776,3.9991,1
A,365,0,0.05775,1,64,6,8222720,534417.1,1460,128,0.030471,3.6056,1
B,4971,0,0.069746,1,59,5,7413760,1802999,1460,256,0.216025,3.997,1
A,365,0,0.057141,1,64,7,8222720,393362,1460,128,0.094099,3.6248,1
B,4972,0,0.069042,1,59,6,7413760,1271162,1460,256,0.222836,3.9955,1
A,365,0,0.10426,0,64,6,8222720,183282.2,1460,128,0.412669,3.6501,1
B,3547,0,0.128338,1,59,8,7413760,638275.2,1460,256,0.034058,3.9986,1
A,365,0,0.06891,0,64,6,8222720,183282.2,1460,128,0.149046,3.5976,1
B,3548,0,0.070875,1,59,8,7413760,638275.2,1460,256,0.261703,3.9977,1
A,365,0,0.070736,0,64,5,8222720,252428.1,1460,128,0.156664,3.6309,1
B,3548,0,0.072098,1,59,7,7413760,898875.4,1460,256,0.261749,3.9965,1
A,626,0,0.074483,1,64,5,8222720,534404.2,1460,128,0.246256,3.5642,1
B,3524,0,0.089053,1,59,4,7413760,2562766,1460,256,0.037051,3.9963,1
A,365,0,0.080995,1,64,6,8222720,534397.7,1460,128,0.206332,3.6302,1
B,3525,0,0.08688,1,59,5,7413760,1802999,1460,256,0.247899,3.9979,1
A,365,0,0.07998,0,64,5,8222720,252459.7,1460,128,0.238463,3.5886,1
B,3548,0,0.088685,1,59,7,7413760,898875.4,1460,256,0.242948,3.9978,1
A,365,0,0.126995,1,64,5,8222720,735969.6,1460,128,0.442974,3.6009,1
B,3524,0,0.171752,3,59,3,7413760,3648148,1460,256,0.032502,3.9984,1
A,365,0,0.080096,1,64,6,8222720,534397.7,1460,128,0.196792,3.621,1
B,3525,0,0.084151,1,59,5,7413760,1802999,1460,256,0.264282,3.9972,1
A,365,0,0.087771,0,64,5,8222720,252428.1,1460,128,0.265713,3.6084,1
B,3547,0,0.095027,1,59,7,7413760,898875.4,1460,256,0.264651,3.9972,1
A,365,0,0.093685,0,64,6,8222720,183298.4,1460,128,0.329679,3.6157,1
B,4996,0,0.113888,1,59,6,7413760,898875.4,1460,256,0.221364,3.9984,1
A,626,0,0.077894,1,64,7,8222720,294595,1460,128,0.2392,3.57,1
B,3524,0,0.084587,1,59,6,7413760,898875.4,1460,256,0.241433,3.998,1
A,365,0,0.083627,1,64,6,8222720,534397.7,1460,128,0.225045,3.6263,1
B,3523,0,0.088621,1,59,5,7413760,1802999,1460,256,0.259278,3.9979,1
A,626,0,0.077569,0,64,6,8222720,134924.7,1460,128,0.23951,3.5637,1
B,3547,0,0.078645,1,59,9,7413760,328160.9,1460,256,0.239861,3.9973,1
A,365,0,0.091582,0,64,6,8222720,183309.5,1460,128,0.057585,3.6114,1
B,4996,0,0.10324,1,59,8,7413760,638275.2,1460,256,0.32477,3.9958,1
A,365,0,0.090937,0,64,7,8222720,134896.3,1460,128,0.043454,3.6392,1
B,4997,0,0.099756,1,59,9,7413760,328160.9,1460,256,0.329646,3.9973,1
A,626,0,0.078111,0,64,6,8222720,134924.7,1460,128,0.244786,3.5626,1
B,3549,0,0.085714,1,59,8,7413760,455855,1460,256,0.249316,3.9984,1
A,365,0,0.115703,0,64,5,8222720,252437.6,1460,128,0.415837,3.6492,1
B,4997,0,0.138433,1,59,7,7413760,898875.4,1460,256,0.2165,3.9985,1
A,626,0,0.079596,0,64,6,8222720,134924.7,1460,128,0.242869,3.5544,1
B,3547,0,0.085084,1,59,8,7413760,455855,1460,256,0.243157,3.9988,1
A,626,0,0.079763,0,64,6,8222720,134924.7,1460,128,0.244664,3.5578,1
B,3549,0,0.085148,1,59,8,7413760,455855,1460,256,0.246488,3.999,1
A,626,0,0.080875,0,64,6,8222720,134924.7,1460,128,0.239748,3.5593,1
B,3549,0,0.087535,1,59,8,7413760,455855,1460,256,0.244378,3.9974,1
A,626,0,0.080994,0,64,6,8222720,134924.7,1460,128,0.236369,3.5587,1
B,3549,0,0.089236,1,59,8,7413760,455855,1460,256,0.241511,3.9977,1
A,626,0,0.083606,0,64,6,8222720,134924.7,1460,128,0.244726,3.5388,1
B,3547,0,0.091315,1,59,8,7413760,455855,1460,256,0.247543,3.9982,1
A,626,0,0.084097,0,64,6,8222720,134924.7,1460,128,0.244668,3.5336,1
B,3548,0,0.090442,1,59,8,7413760,455855,1460,256,0.248003,3.9981,1
A,626,0,0.085506,0,64,6,8222720,134924.7,1460,128,0.239323,3.5392,1
B,3549,0,0.093541,1,59,8,7413760,455855,1460,256,0.242796,3.9967,1
A,626,0,0.088586,0,64,6,8222720,134924.7,1460,128,0.237932,3.5358,1
B,3548,0,0.093004,1,59,9,7413760,328160.9,1460,256,0.240064,3.9978,1
A,626,0,0.08641,0,64,6,8222720,134924.7,1460,128,0.236319,3.5558,1
B,3548,0,0.093967,1,59,9,7413760,328160.9,1460,256,0.242393,3.9977,1
A,0,0,0,65535,64,0,0,0,0,1,0.000022,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9872,1
A,365,0,0.01654,1,64,6,8222720,534383.9,1460,128,0.040252,3.6303,1
B,3523,0,0.024368,1,59,5,7413760,1802999,1460,256,0.051661,3.9984,1
A,365,0,0.022094,0,64,5,8222720,252421.3,1460,128,0.07119,3.6355,1
B,3547,0,0.032445,1,59,7,7413760,898875.4,1460,256,0.053558,3.9981,1
A,365,0,0.024123,0,64,5,8222720,252443.9,1460,128,0.099096,3.6296,1
B,3548,0,0.036001,1,59,7,7413760,898875.4,1460,256,0.048522,3.998,1
A,365,0,0.026241,0,64,5,8222720,252421.3,1460,128,0.095139,3.6192,1
B,3549,0,0.038254,1,59,7,7413760,898875.4,1460,256,0.05072,3.9972,1
A,365,0,0.030194,0,64,5,8222720,252428.1,1460,128,0.110459,3.5719,1
B,3548,0,0.046621,1,59,7,7413760,898875.4,1460,256,0.048667,3.9987,1
A,0,0,0,65535,64,0,0,0,0,1,0.000021,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9875,1
A,0,0,0,65535,64,0,0,0,0,1,0.00002,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9833,1
A,0,0,0,65535,64,0,0,0,0,1,0.000026,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9899,1
A,183594,0,0.453752,1,64,2183,8222720,64128,1460,128,15.17587,3.8085,1
B,293586,0,0.428951,1,59,2453,7413760,107340.8,1460,256,14.82473,3.9975,1
A,18546,0,1.297324,1,64,262,8222720,64128,1460,128,15.16752,3.7474,1
B,27500,0,1.224438,1,59,298,7413760,31001.6,1460,256,14.83417,3.9973,1
A,96649,0,0.630713,1,64,1125,8222720,64128,1460,128,15.09948,3.8028,1
B,152107,0,0.599783,1,59,1248,7413760,60390.39,1460,256,14.90038,3.9962,1
A,7087,0,2.062664,1,64,99,8222720,64128,1460,128,15.12731,3.8351,1
B,12686,0,2.007147,1,59,108,7413760,22579.2,1460,256,14.8724,3.9983,1
A,364565,0,0.328105,1,64,4232,8222720,64006.02,1460,128,15.10183,3.7973,1
B,567301,0,0.315032,1,59,4580,7413760,128307.2,1460,256,14.88108,3.9982,1
A,1105,0,4.120867,1,64,19,8222720,67317.38,1460,128,15.02178,3.8084,1
B,4204,0,4.364015,1,59,19,7413760,30275.43,1460,256,14.98769,3.9983,1
A,10235,0,2.731095,1,64,53,8222720,64081.92,1460,128,15.00917,3.7957,1
B,11969,0,2.687359,1,59,58,7413760,36735.89,1460,256,14.98762,3.9976,1
A,9540,0,2.643136,1,64,57,8222720,64127.57,1460,128,15.04274,3.7905,1
B,11660,0,2.820308,1,59,52,7413760,39424.04,1460,256,14.94932,3.999,1
A,4344,0,3.18645,1,64,37,8222720,64133.2,1460,128,15.23591,3.7989,1
B,7036,0,2.91512,1,59,49,7413760,23833.65,1460,256,14.74806,3.9976,1
A,4446,0,3.086428,1,64,40,8222720,64129.78,1460,128,15.0582,3.7978,1
B,7142,0,2.859976,1,59,51,7413760,23833.62,1460,256,14.94256,3.9968,1
A,711,0,4.873569,1,64,11,8222720,119457,1460,128,15.10768,3.8285,1
B,3942,0,5.243176,1,59,11,7413760,167142.5,1460,256,14.89171,3.9985,1
A,711,0,4.765184,1,64,12,8222720,102862,1460,128,15.15922,3.8184,1
B,3942,0,5.118616,1,59,12,7413760,123343.5,1460,256,14.84871,3.9988,1
A,711,0,4.866761,1,64,11,8222720,119457,1460,128,15.1289,3.8036,1
B,3943,0,5.238931,1,59,11,7413760,167142.5,1460,256,14.87302,3.9968,1
A,711,0,4.660034,1,64,13,8222720,91241.84,1460,128,15.16432,3.8164,1
B,3942,0,4.995236,1,59,13,7413760,92684.1,1460,256,14.8348,3.9976,1
A,710,0,4.87346,1,64,11,8222720,119457,1460,128,15.20314,3.8108,1
B,3942,0,5.242578,1,59,11,7413760,167142.5,1460,256,14.79653,3.9978,1
A,710,0,4.871918,1,64,11,8222720,119457,1460,128,15.23543,3.7939,1
B,3942,0,5.114789,1,59,12,7413760,123343.5,1460,256,14.74662,3.9978,1
A,734,0,4.653452,1,64,12,8222720,91241.84,1460,128,15.0789,3.8064,1
B,3942,0,5.127888,1,59,11,7413760,123343.5,1460,256,3.939167,3.9978,1
A,711,0,4.647716,1,64,13,8222720,91235.38,1460,128,15.17725,3.7971,1
B,3942,0,4.985894,1,59,13,7413760,92684.1,1460,256,14.8225,3.9972,1
A,711,0,4.867335,1,64,11,8222720,119457,1460,128,15.05999,3.7826,1
B,3943,0,5.23929,1,59,11,7413760,167142.5,1460,256,14.94054,3.9978,1
A,712,0,4.863009,1,64,11,8222720,119457,1460,128,15.01264,3.8248,1
B,3943,0,5.236849,1,59,11,7413760,167142.5,1460,256,14.98725,3.9973,1
A,711,0,4.651405,1,64,13,8222720,91235.38,1460,128,15.08109,3.792,1
B,3942,0,4.871324,1,59,14,7413760,71222.55,1460,256,14.90604,3.9965,1
A,711,0,4.763936,1,64,12,8222720,102856.7,1460,128,15.11053,3.7996,1
B,3943,0,4.995123,1,59,13,7413760,92684.1,1460,256,14.88631,3.9982,1
A,710,0,4.874906,1,64,11,8222720,119457,1460,128,15.1375,3.7965,1
B,3942,0,5.244124,1,59,11,7413760,167142.5,1460,256,14.8623,3.9968,1
A,711,0,4.764629,1,64,12,8222720,102855.6,1460,128,15.16209,3.7854,1
B,3941,0,5.117394,1,59,12,7413760,123343.5,1460,256,14.83817,3.998,1
A,711,0,4.873162,1,64,11,8222720,119457,1460,128,15.01391,3.8275,1
B,3943,0,5.242878,1,59,11,7413760,167142.5,1460,256,14.98717,3.9974,1
A,710,0,4.64199,1,64,12,8222720,102856.7,1460,128,15.22348,3.8002,1
B,3942,0,4.997692,1,59,13,7413760,92684.1,1460,256,14.77694,3.9984,1
A,711,0,4.748816,1,64,12,8222720,102855.6,1460,128,15.09182,3.805,1
B,3942,0,5.106516,1,59,12,7413760,123343.5,1460,256,14.90847,3.9973,1
A,711,0,4.761409,1,64,12,8222720,102862,1460,128,15.00569,3.81,1
B,3941,0,4.992861,1,59,13,7413760,92684.1,1460,256,14.99404,3.9978,1
A,711,0,4.660281,1,64,13,8222720,91235.38,1460,128,15.03151,3.7977,1
B,3943,0,4.995891,1,59,13,7413760,92684.1,1460,256,14.96908,3.9982,1
A,711,0,4.874908,1,64,11,8222720,119457,1460,128,15.05387,3.7924,1
B,3942,0,5.244021,1,59,11,7413760,167142.5,1460,256,14.94522,3.9982,1
A,711,0,4.875749,1,64,11,8222720,119457,1460,128,15.03122,3.7978,1
B,3941,0,5.244831,1,59,11,7413760,167142.5,1460,256,14.96916,3.9986,1
A,712,0,4.559661,1,64,14,8222720,83106.38,1460,128,15.10843,3.8068,1
B,3942,0,5.115376,1,59,12,7413760,123343.5,1460,256,14.89186,3.9968,1
A,711,0,4.870394,1,64,11,8222720,119457,1460,128,15.05468,3.8126,1
B,3941,0,5.240869,1,59,11,7413760,167142.5,1460,256,14.94534,3.9983,1
A,710,0,4.87698,1,64,11,8222720,119457,1460,128,15.09085,3.8028,1
B,3941,0,5.246096,1,59,11,7413760,167142.5,1460,256,14.92815,3.9983,1
A,711,0,4.660226,1,64,13,8222720,91235.38,1460,128,15.12908,3.8058,1
B,3942,0,4.87957,1,59,14,7413760,71222.55,1460,256,14.87104,3.9978,1
A,710,0,4.747877,1,64,12,8222720,102858.3,1460,128,15.02369,3.7679,1
B,3943,0,5.2345,1,59,11,7413760,167142.5,1460,256,14.97605,3.9969,1
A,711,0,4.876405,1,64,11,8222720,119457,1460,128,15.24011,3.7984,1
B,3943,0,5.119223,1,59,12,7413760,123343.5,1460,256,14.75963,3.9978,1
A,711,0,4.871969,1,64,11,8222720,119457,1460,128,15.11933,3.8149,1
B,3942,0,5.115907,1,59,12,7413760,123343.5,1460,256,14.88049,3.9975,1
A,24263,0,1.292123,1,64,267,8222720,64128,1460,128,15.02945,3.7756,1
B,34508,0,1.331049,1,59,254,7413760,32793.37,1460,256,14.9569,3.9982,1
A,711,0,4.763401,1,64,12,8222720,102856.7,1460,128,15.06025,3.8133,1
B,3942,0,5.116232,1,59,12,7413760,123343.5,1460,256,14.9397,3.998,1
A,711,0,4.66133,1,64,13,8222720,91235.38,1460,128,15.04643,3.7938,1
B,3941,0,4.996682,1,59,13,7413760,92684.1,1460,256,14.95375,3.9978,1
A,711,0,4.749395,1,64,12,8222720,102856.7,1460,128,15.13977,3.8071,1
B,3942,0,5.107132,1,59,12,7413760,123343.5,1460,256,14.86042,3.9955,1
A,710,0,4.750488,1,64,12,8222720,102856.7,1460,128,15.16905,3.8011,1
B,3942,0,5.107325,1,59,12,7413760,123343.5,1460,256,14.82821,3.9974,1
A,711,0,4.869594,1,64,11,8222720,119457,1460,128,15.23331,3.7761,1
B,3943,0,5.1136,1,59,12,7413760,123343.5,1460,256,14.76763,3.9966,1
A,711,0,4.862196,1,64,11,8222720,119454.8,1460,128,15.20153,3.8174,1
B,3943,0,7.832518,1,59,11,7413760,167775,1460,256,14.79653,3.9979,1
A,711,0,4.86855,1,64,11,8222720,119462.4,1460,128,15.03123,3.7961,1
B,3942,0,5.112729,1,59,12,7413760,124018.9,1460,256,14.96982,3.997,1
A,711,0,4.764229,1,64,12,8222720,102862,1460,128,15.06946,3.7943,1
B,3942,0,5.116893,1,59,12,7413760,123343.5,1460,256,14.92982,3.9976,1
A,711,0,4.862521,1,64,11,8222720,119457,1460,128,15.00411,3.8025,1
B,3942,0,5.236668,1,59,11,7413760,167142.5,1460,256,14.99567,3.9971,1
A,711,0,4.622175,1,64,13,8222720,91238.12,1460,128,15.24771,3.8271,1
B,4067,0,4.947491,1,59,13,7413760,92684.1,1460,256,14.53687,3.998,1
A,1232,0,4.529019,1,64,12,8222720,83108.32,1460,128,15.16923,3.5066,1
B,3943,0,4.961381,1,59,13,7413760,92684.1,1460,256,14.83159,3.998,1
A,711,0,4.872437,1,64,11,8222720,119457,1460,128,15.05199,3.802,1
B,3942,0,5.115894,1,59,12,7413760,123343.5,1460,256,14.9487,3.9969,1
