dir,numBytesSnt,minPktSz,stdIAT,ipMindIPID,ipMaxTTL,tcpPSeqCnt,tcpInitWinSz,tcpAveWinSz,tcpMSS,tcpWS,tcpRTTAckTripMax,entropy,class
A,365,0,0.405982,0,64,8,8222720,134886.3,1460,128,0.967283,3.6255,1
B,3548,0,0.440445,0,59,8,7413760,638275.2,1460,256,1.58548,3.9979,1
A,341,0,4.567258,1,64,5,8222720,735819.4,1460,128,15.15677,3.5858,1
B,3015,0,4.596221,0,59,5,7413760,1262099,1460,256,7.482775,3.9974,1
A,365,0,0.401596,0,64,7,8222720,183291.2,1460,128,1.250196,3.6158,1
B,3548,0,0.441692,0,59,7,7413760,898875.4,1460,256,1.262785,3.9977,1
A,365,0,0.403155,0,64,8,8222720,134886.3,1460,128,1.19297,3.65,1
B,3547,0,0.428157,0,59,9,7413760,455855,1460,256,1.402199,3.9976,1
A,365,0,0.278777,0,64,6,8222720,183284.4,1460,128,1.192151,3.6225,1
B,3548,0,0.295244,0,59,8,7413760,638275.2,1460,256,0.018398,3.9982,1
A,365,0,0.41006,0,64,7,8222720,183291.2,1460,128,1.452318,3.5929,1
B,3547,0,0.454406,0,59,7,7413760,898875.4,1460,256,1.060296,3.9981,1
A,365,0,3.016742,1,64,6,8222720,534397.7,1460,128,4.669869,3.6212,1
B,3013,0,3.373697,1,59,5,7413760,1262099,1460,256,10.00296,3.9971,1
A,365,0,5.333447,1,64,7,8222720,393321.3,1460,128,15.2178,3.6495,1
B,3523,0,4.939981,0,59,5,7413760,1802999,1460,256,1.392979,3.9982,1
A,365,0,0.382379,0,64,7,8222720,183291.2,1460,128,0.850855,3.6212,1
B,3547,0,0.410069,0,59,7,7413760,898875.4,1460,256,1.33634,3.9985,1
A,365,0,5.001598,1,64,9,8222720,225400,1460,128,15.10441,3.6301,1
B,3523,0,4.528226,0,59,7,7413760,898875.4,1460,256,1.301924,3.9965,1
A,365,0,4.952258,1,64,6,8222720,393316.8,1460,128,15.01789,3.639,1
B,3524,0,5.06249,1,59,6,7413760,1271162,1460,256,0.02375,3.9986,1
A,365,0,0.41573,0,64,7,8222720,183291.2,1460,128,1.193687,3.6343,1
B,3547,0,0.453327,0,59,7,7413760,898875.4,1460,256,1.396669,3.9974,1
A,365,0,0.407872,0,64,8,8222720,134886.3,1460,128,1.396751,3.6251,1
B,3548,0,0.447536,0,59,8,7413760,638275.2,1460,256,1.191005,3.9971,1
A,365,0,0.406282,0,64,8,8222720,134886.3,1460,128,1.192301,3.651,1
B,3549,0,0.441414,0,59,8,7413760,638275.2,1460,256,1.397906,3.998,1
A,365,0,0.437856,0,64,6,8222720,252431.2,1460,128,1.431006,3.6468,1
B,3548,0,0.466575,0,59,7,7413760,898875.4,1460,256,1.18664,3.9974,1
A,365,0,0.387576,0,64,7,8222720,183291.2,1460,128,1.044163,3.6241,1
B,3548,0,0.418062,0,59,7,7413760,898875.4,1460,256,1.167668,3.9974,1
A,365,0,0.249027,0,64,7,8222720,183291.2,1460,128,0.44807,3.6205,1
B,3547,0,0.270059,0,59,7,7413760,898875.4,1460,256,1.006661,3.9973,1
A,365,0,0.412913,0,64,7,8222720,183291.2,1460,128,1.45527,3.5941,1
B,3549,0,0.453054,0,59,7,7413760,898875.4,1460,256,1.057975,3.9975,1
A,365,0,0.410552,0,64,8,8222720,134886.3,1460,128,1.393833,3.6089,1
B,3548,0,0.437016,0,59,9,7413760,455855,1460,256,1.194194,3.9979,1
A,365,0,0.414395,0,64,7,8222720,183291.2,1460,128,1.454714,3.6091,1
B,3548,0,0.442638,0,59,8,7413760,638275.2,1460,256,1.057474,3.9977,1
A,365,0,0.428504,0,64,7,8222720,183291.2,1460,128,0.998914,3.6358,1
B,3549,0,0.450743,0,59,8,7413760,638275.2,1460,256,1.589235,3.9984,1
A,365,0,0.391697,0,64,8,8222720,134886.3,1460,128,0.876872,3.6046,1
B,3549,0,0.421766,0,59,8,7413760,638275.2,1460,256,1.382228,3.9967,1
A,365,0,0.421124,0,64,8,8222720,134886.3,1460,128,1.053578,3.6541,1
B,3548,0,0.454956,0,59,8,7413760,638275.2,1460,256,1.58882,3.9973,1
A,365,0,0.410676,0,64,8,8222720,134886.3,1460,128,0.888229,3.6249,1
B,3548,0,0.442106,0,59,8,7413760,638275.2,1460,256,1.576104,3.9989,1
A,365,0,4.734806,1,64,7,8222720,393321.3,1460,128,15.1817,3.6463,1
B,3523,0,4.977347,0,59,5,7413760,1802999,1460,256,1.129281,3.9982,1
A,365,0,0.436877,0,64,7,8222720,183291.2,1460,128,1.094131,3.6024,1
B,3547,0,0.46023,0,59,8,7413760,638275.2,1460,256,1.586506,3.9979,1
A,365,0,0.470405,0,64,8,8222720,134886.3,1460,128,1.819127,3.5835,1
B,3547,0,0.524117,0,59,8,7413760,638275.2,1460,256,1.061234,3.9967,1
A,365,0,0.415847,0,64,8,8222720,134886.3,1460,128,1.39739,3.6235,1
B,3547,0,0.453105,0,59,8,7413760,638275.2,1460,256,1.198619,3.997,1
A,365,0,0.411956,0,64,6,8222720,252431.2,1460,128,1.039933,3.6159,1
B,3547,0,0.439269,0,59,6,7413760,1271162,1460,256,1.179124,3.9974,1
A,365,0,0.410127,0,64,7,8222720,183291.2,1460,128,0.955772,3.6317,1
B,3548,0,0.440777,0,59,7,7413760,898875.4,1460,256,1.381242,3.9973,1
A,365,0,0.418032,0,64,7,8222720,183291.2,1460,128,1.453355,3.6468,1
B,3548,0,0.457039,0,59,7,7413760,898875.4,1460,256,1.060164,3.9983,1
A,365,0,0.398538,0,64,7,8222720,183291.2,1460,128,1.050047,3.6096,1
B,3549,0,0.429982,0,59,7,7413760,898875.4,1460,256,1.137213,3.9985,1
A,365,0,0.431117,0,64,7,8222720,183284.4,1460,128,0.977913,3.6237,1
B,3548,0,0.452652,0,59,8,7413760,638275.2,1460,256,1.572921,3.9985,1
A,365,0,0.399407,0,64,7,8222720,183291.2,1460,128,1.049462,3.6122,1
B,3548,0,0.43205,0,59,7,7413760,898875.4,1460,256,1.106948,3.9989,1
A,365,0,4.612265,1,64,7,8222720,393321.3,1460,128,15.23186,3.6152,1
B,3524,0,4.964425,0,59,5,7413760,1802999,1460,256,1.122102,3.9977,1
A,365,0,0.434753,1,64,8,8222720,393302,1460,128,0.987984,3.6622,1
B,3524,0,0.449483,0,59,5,7413760,1802999,1460,256,1.380954,3.9976,1
A,365,0,0.414504,0,64,6,8222720,252431.2,1460,128,1.053962,3.6526,1
B,3549,0,0.437751,0,59,7,7413760,898875.4,1460,256,1.133396,3.9966,1
A,365,0,0.433588,0,64,6,8222720,252431.2,1460,128,1.00872,3.6265,1
B,3548,0,0.462181,0,59,6,7413760,1271162,1460,256,1.496099,3.9975,1
A,365,0,0.419724,0,64,6,8222720,252431.2,1460,128,1.030684,3.6475,1
B,3549,0,0.441683,0,59,7,7413760,898875.4,1460,256,1.304267,3.998,1
A,365,0,0.427208,0,64,7,8222720,183284.4,1460,128,1.043398,3.6541,1
B,3547,0,0.449566,0,59,8,7413760,638275.2,1460,256,1.497991,3.9981,1
A,365,0,4.8066,1,64,5,8222720,534417.1,1460,128,15.16395,3.6131,1
B,3523,0,5.309254,1,59,5,7413760,1802999,1460,256,0.038078,3.9974,1
A,365,0,4.574957,1,64,7,8222720,393321.3,1460,128,23.36348,3.627,1
B,3524,0,2.363152,0,59,4,7413760,2562766,1460,256,1.196911,3.9975,1
A,365,0,4.779761,1,64,5,8222720,534417.1,1460,128,15.06824,3.616,1
B,3524,0,5.351211,1,59,5,7413760,1802999,1460,256,0.037789,3.9972,1
A,365,0,4.315077,1,64,8,8222720,294540.1,1460,128,15.05253,3.6019,1
B,3524,0,4.657434,0,59,6,7413760,1271162,1460,256,1.23038,3.9973,1
A,365,0,4.55701,1,64,7,8222720,393321.3,1460,128,15.04988,3.6414,1
B,3524,0,5.001775,0,59,5,7413760,1802999,1460,256,1.392777,3.9984,1
A,365,0,4.592798,1,64,8,8222720,294549.8,1460,128,15.0223,3.6016,1
B,3523,0,5.057539,0,59,6,7413760,1271162,1460,256,1.361983,3.9976,1
A,365,0,4.57189,1,64,7,8222720,393321.3,1460,128,15.16972,3.5727,1
B,3525,0,5.045235,0,59,5,7413760,1802999,1460,256,1.594926,3.9971,1
A,365,0,4.812121,1,64,5,8222720,534417.1,1460,128,15.15045,3.6464,1
B,3525,0,5.422351,1,59,5,7413760,1802999,1460,256,0.037884,3.9973,1
A,365,0,3.070463,1,64,6,8222720,534397.7,1460,128,5.175046,3.6326,1
B,3014,0,3.4284,1,59,5,7413760,1262099,1460,256,9.997191,3.998,1
A,365,0,5.488075,1,64,8,8222720,225414.2,1460,128,15.22626,3.6301,1
B,3014,0,5.81913,1,59,7,7413760,446792.6,1460,256,9.999385,3.9973,1
A,365,0,3.126039,1,64,5,8222720,735969.6,1460,128,5.046029,3.6139,1
B,3014,0,3.445915,1,59,4,7413760,1793936,1460,256,9.999567,3.9963,1
A,365,0,4.582839,1,64,7,8222720,393321.3,1460,128,15.05929,3.6135,1
B,3525,0,5.16491,0,59,5,7413760,1802999,1460,256,1.444922,3.9983,1
A,365,0,4.705477,1,64,5,8222720,534417.1,1460,128,15.19061,3.6203,1
B,3524,0,5.398645,1,59,5,7413760,1802999,1460,256,0.016713,3.9981,1
A,365,0,0.440267,0,64,6,8222720,252431.2,1460,128,1.131384,3.6381,1
B,3548,0,0.463012,0,59,7,7413760,898875.4,1460,256,1.346591,3.9986,1
A,365,0,0.431367,0,64,7,8222720,183291.2,1460,128,1.134894,3.6143,1
B,3548,0,0.455467,0,59,8,7413760,638275.2,1460,256,1.35313,3.9986,1
A,365,0,4.412195,1,64,8,8222720,294540.1,1460,128,15.16552,3.6342,1
B,3525,0,4.83593,0,59,6,7413760,1271162,1460,256,1.201583,3.9982,1
A,365,0,0.51436,0,64,5,8222720,252421.3,1460,128,1.964711,3.6404,1
B,3548,0,0.584843,1,59,8,7413760,638275.2,1460,256,0.021919,3.997,1
A,365,0,4.360031,1,64,7,8222720,393256.8,1460,128,15.0277,3.559,1
B,3014,0,4.519551,0,59,5,7413760,1262099,1460,256,3.212688,3.9978,1
A,365,0,4.373837,1,64,9,8222720,225353.9,1460,128,15.20535,3.5989,1
B,3014,0,4.697793,0,59,7,7413760,629212.8,1460,256,1.25574,3.9986,1
A,365,0,3.131622,1,64,5,8222720,735969.6,1460,128,5.114566,3.6179,1
B,3014,0,3.450947,1,59,4,7413760,1793936,1460,256,9.993372,3.9971,1
A,365,0,0.45757,0,64,7,8222720,183284.4,1460,128,1.216831,3.6221,1
B,3549,0,0.493848,0,59,7,7413760,898875.4,1460,256,1.538013,3.9971,1
A,365,0,3.161458,1,64,5,8222720,735969.6,1460,128,5.323904,3.6064,1
B,3013,0,3.485725,1,59,4,7413760,1793936,1460,256,9.99683,3.9983,1
A,365,0,4.598137,1,64,8,8222720,294485.3,1460,128,15.16919,3.6345,1
B,3014,0,4.917115,0,59,6,7413760,889813.1,1460,256,8.882076,3.9962,1
A,365,0,4.522899,1,64,7,8222720,393256.8,1460,128,15.01262,3.6249,1
B,3015,0,4.778873,0,59,5,7413760,1262099,1460,256,1.299199,3.9984,1
A,365,0,0.480299,0,64,7,8222720,183284.4,1460,128,1.337433,3.6186,1
B,3549,0,0.507712,0,59,8,7413760,638275.2,1460,256,1.56962,3.9984,1
A,365,0,0.303555,0,64,8,8222720,134886.3,1460,128,0.94823,3.6,1
B,3548,0,0.323121,0,59,9,7413760,455855,1460,256,1.005909,3.998,1
A,365,0,0.497247,0,64,6,8222720,252431.2,1460,128,1.363914,3.6356,1
B,3549,0,0.52428,0,59,7,7413760,898875.4,1460,256,1.573422,3.9966,1
A,365,0,3.153991,1,64,5,8222720,735969.6,1460,128,5.318102,3.6109,1
B,3014,0,3.472452,1,59,4,7413760,1793936,1460,256,9.992234,3.9974,1
A,365,0,0.489101,0,64,7,8222720,183291.2,1460,128,1.396434,3.6641,1
B,3549,0,0.530114,0,59,7,7413760,898875.4,1460,256,1.570443,3.9968,1
A,365,0,0.469761,0,64,7,8222720,183291.2,1460,128,1.412771,3.5968,1
B,3549,0,0.511766,0,59,7,7413760,898875.4,1460,256,1.169134,3.999,1
A,365,0,4.928904,1,64,5,8222720,534352.6,1460,128,22.202,3.6258,1
B,3015,0,7.790033,1,59,4,7413760,1793936,1460,256,9.999195,3.9978,1
A,365,0,5.104799,1,64,5,8222720,534352.6,1460,128,15.23229,3.5953,1
B,3013,0,5.327844,1,59,5,7413760,1262099,1460,256,9.999727,3.9968,1
A,365,0,3.110175,1,64,6,8222720,534383.9,1460,128,5.531687,3.6202,1
B,3013,0,3.470377,1,59,5,7413760,1262099,1460,256,9.998945,3.9982,1
A,365,0,0.479485,0,64,7,8222720,183291.2,1460,128,1.459635,3.6056,1
B,3547,0,0.522856,0,59,7,7413760,898875.4,1460,256,1.18734,3.9969,1
A,365,0,0.473422,0,64,8,8222720,134886.3,1460,128,1.494184,3.6163,1
B,3549,0,0.519475,0,59,8,7413760,638275.2,1460,256,1.176743,3.9979,1
A,365,0,4.374239,1,64,7,8222720,393321.3,1460,128,15.20535,3.6159,1
B,3014,0,4.598003,0,59,5,7413760,1262099,1460,256,7.354198,3.9967,1
A,365,0,0.317066,0,64,7,8222720,183291.2,1460,128,0.937686,3.6126,1
B,3549,0,0.344142,0,59,7,7413760,898875.4,1460,256,1.00099,3.9966,1
A,365,0,4.709458,1,64,7,8222720,393321.3,1460,128,15.23193,3.6237,1
B,3014,0,4.962616,0,59,5,7413760,1262099,1460,256,9.025098,3.9989,1
A,365,0,5.570953,1,64,7,8222720,294560.2,1460,128,15.20116,3.5983,1
B,3013,0,5.820695,1,59,6,7413760,629212.8,1460,256,10.00055,3.9974,1
A,365,0,0.494006,0,64,8,8222720,134886.3,1460,128,1.579298,3.5935,1
B,3549,0,0.541409,0,59,8,7413760,638275.2,1460,256,1.381612,3.9966,1
A,365,0,0.319083,0,64,7,8222720,183284.4,1460,128,0.934907,3.5975,1
B,3548,0,0.34591,0,59,7,7413760,898875.4,1460,256,1.000898,3.9979,1
A,365,0,0.535191,0,64,6,8222720,252431.2,1460,128,1.587065,3.6243,1
B,3547,0,0.567342,0,59,7,7413760,898875.4,1460,256,1.575713,3.995,1
A,365,0,0.646056,0,64,8,8222720,134886.3,1460,128,2.398307,3.6239,1
B,3547,0,0.731464,0,59,8,7413760,638275.2,1460,256,1.377077,3.9969,1
A,365,0,0.353937,0,64,6,8222720,252431.2,1460,128,0.943678,3.643,1
B,3548,0,0.383286,0,59,6,7413760,1271162,1460,256,1.196473,3.997,1
A,365,0,4.52937,1,64,7,8222720,393321.3,1460,128,15.08499,3.6378,1
B,3015,0,4.738337,0,59,5,7413760,1262099,1460,256,8.015987,3.9975,1
A,365,0,0.499838,0,64,8,8222720,134886.3,1460,128,1.644679,3.6308,1
B,3548,0,0.550365,0,59,8,7413760,638275.2,1460,256,1.17405,3.9986,1
A,365,0,3.133141,1,64,6,8222720,534383.9,1460,128,5.731875,3.6145,1
B,3015,0,3.493948,1,59,5,7413760,1262099,1460,256,9.998177,3.9986,1
A,365,0,0.492216,0,64,8,8222720,134886.3,1460,128,1.367135,3.6204,1
B,3547,0,0.536985,0,59,8,7413760,638275.2,1460,256,1.199992,3.9977,1
A,365,0,0.516174,0,64,7,8222720,183284.4,1460,128,1.474753,3.64,1
B,3549,0,0.564457,0,59,7,7413760,898875.4,1460,256,1.001938,3.9965,1
A,365,0,0.343148,1,64,8,8222720,393302,1460,128,0.750155,3.5928,1
B,3525,0,0.361342,0,59,5,7413760,1802999,1460,256,1.201507,3.9985,1
A,365,0,0.494507,0,64,8,8222720,134886.3,1460,128,1.39573,3.6302,1
B,3547,0,0.527809,0,59,9,7413760,455855,1460,256,1.201681,3.9981,1
A,365,0,0.551848,1,64,7,8222720,534404.2,1460,128,1.649896,3.6329,1
B,3524,0,0.558802,0,59,4,7413760,2562766,1460,256,1.336512,3.9989,1
A,365,0,0.690812,0,64,7,8222720,183291.2,1460,128,2.518799,3.6505,1
B,3549,0,0.756406,0,59,8,7413760,638275.2,1460,256,1.393088,3.9973,1
A,365,0,0.520366,0,64,7,8222720,183284.4,1460,128,1.545762,3.592,1
B,3548,0,0.55625,0,59,8,7413760,638275.2,1460,256,0.999549,3.9965,1
A,21029,0,2.0581,1,64,107,8222720,63842.09,1460,128,15.053,3.8099,1
B,16596,0,2.103297,1,59,104,7413760,51535.95,1460,256,14.93987,3.9974,1
A,365,0,0.519421,0,64,6,8222720,252431.2,1460,128,1.361923,3.623,1
B,3547,0,0.553701,0,59,6,7413760,1271162,1460,256,1.393369,3.9952,1
A,365,0,0.497606,0,64,8,8222720,134886.3,1460,128,1.392975,3.6019,1
B,3548,0,0.528696,0,59,9,7413760,455855,1460,256,1.395588,3.9947,1
A,365,0,0.535989,0,64,8,8222720,134886.3,1460,128,1.761623,3.6146,1
B,3548,0,0.588724,0,59,8,7413760,638275.2,1460,256,1.540143,3.9971,1
A,365,0,0.345637,0,64,6,8222720,252431.2,1460,128,0.949083,3.6113,1
B,3547,0,0.369685,0,59,6,7413760,1271162,1460,256,1.006312,3.9987,1
A,365,0,0.532618,0,64,8,8222720,134886.3,1460,128,1.788307,3.5976,1
B,3548,0,0.587333,0,59,8,7413760,638275.2,1460,256,1.38345,3.9978,1
A,365,0,0.352589,0,64,6,8222720,252431.2,1460,128,0.751804,3.6508,1
B,3549,0,0.370206,0,59,7,7413760,898875.4,1460,256,1.202896,3.9979,1
A,365,0,4.91187,1,64,5,8222720,534417.1,1460,128,15.02312,3.6105,1
B,3013,0,5.152288,1,59,5,7413760,1262099,1460,256,9.990194,3.997,1
A,365,0,0.562441,0,64,6,8222720,252431.2,1460,128,1.833785,3.603,1
B,3547,0,0.611899,0,59,6,7413760,1271162,1460,256,1.379381,3.9983,1
A,365,0,0.528021,0,64,7,8222720,183291.2,1460,128,1.547043,3.6074,1
B,3549,0,0.563117,0,59,8,7413760,638275.2,1460,256,1.20168,3.9985,1
A,365,0,0.35703,0,64,6,8222720,252431.2,1460,128,0.75183,3.6315,1
B,3548,0,0.379394,0,59,6,7413760,1271162,1460,256,1.201615,3.997,1
A,365,0,0.523441,0,64,7,8222720,183291.2,1460,128,1.47332,3.644,1
B,3548,0,0.57086,0,59,7,7413760,898875.4,1460,256,1.187332,3.9983,1
A,365,0,4.517764,1,64,7,8222720,393256.8,1460,128,15.07219,3.6143,1
B,3014,0,4.751963,0,59,5,7413760,1262099,1460,256,1.500578,3.9966,1
A,365,0,4.446226,1,64,7,8222720,393256.8,1460,128,15.15676,3.6262,1
B,3013,0,4.675403,0,59,5,7413760,1262099,1460,256,7.73329,3.9964,1
A,365,0,0.535991,0,64,8,8222720,134886.3,1460,128,1.845384,3.6492,1
B,3549,0,0.594452,0,59,8,7413760,638275.2,1460,256,1.138797,3.9987,1
A,365,0,4.538511,1,64,7,8222720,393256.8,1460,128,15.08515,3.5713,1
B,3013,0,4.750444,0,59,5,7413760,1262099,1460,256,7.842418,3.9966,1
A,365,0,2.189244,1,64,7,8222720,534356.8,1460,128,7.743074,3.6404,1
B,3015,0,2.188336,0,59,4,7413760,1262099,1460,256,2.254674,3.9968,1
A,365,0,3.159751,1,64,6,8222720,534397.7,1460,128,5.954662,3.6205,1
B,3014,0,3.520218,1,59,5,7413760,1262099,1460,256,9.997951,3.9975,1
A,365,0,0.527017,0,64,7,8222720,183291.2,1460,128,1.513161,3.5967,1
B,3547,0,0.571934,0,59,7,7413760,898875.4,1460,256,1.392174,3.9977,1
A,365,0,0.535379,0,64,7,8222720,183284.4,1460,128,1.541174,3.6004,1
B,3548,0,0.584099,0,59,7,7413760,898875.4,1460,256,1.202609,3.9977,1
A,365,0,0.547686,0,64,7,8222720,183291.2,1460,128,1.60068,3.5916,1
B,3549,0,0.58783,0,59,8,7413760,638275.2,1460,256,0.99826,3.9967,1
A,365,0,0.578506,0,64,6,8222720,252431.2,1460,128,1.906177,3.6295,1
B,3549,0,0.632424,0,59,6,7413760,1271162,1460,256,1.35255,3.9967,1
A,365,0,3.215687,1,64,5,8222720,735969.6,1460,128,5.851821,3.6438,1
B,3015,0,3.529931,1,59,4,7413760,1793936,1460,256,9.996289,3.9977,1
A,365,0,4.783275,1,64,6,8222720,393307.1,1460,128,21.79578,3.6196,1
B,3013,0,7.456213,1,59,5,7413760,1262099,1460,256,9.97827,3.9974,1
A,365,0,0.535126,0,64,8,8222720,134886.3,1460,128,1.589613,3.6023,1
B,3549,0,0.582602,0,59,8,7413760,638275.2,1460,256,1.596105,3.9981,1
A,365,0,0.542076,0,64,7,8222720,183291.2,1460,128,1.595489,3.6153,1
B,3549,0,0.589061,0,59,7,7413760,898875.4,1460,256,1.403674,3.9993,1
A,365,0,0.543271,0,64,7,8222720,183291.2,1460,128,1.592919,3.6071,1
B,3547,0,0.593203,0,59,7,7413760,898875.4,1460,256,1.196881,3.9977,1
A,365,0,0.381442,0,64,7,8222720,183284.4,1460,128,0.859884,3.5991,1
B,3547,0,0.410526,0,59,7,7413760,898875.4,1460,256,1.400472,3.9983,1
A,365,0,4.549075,1,64,7,8222720,393164.6,1460,128,15.14202,3.61,1
B,3014,0,4.741532,0,59,5,7413760,1262099,1460,256,1.561548,3.9983,1
A,365,0,0.544392,0,64,7,8222720,183291.2,1460,128,1.609869,3.6347,1
B,3548,0,0.592188,0,59,7,7413760,898875.4,1460,256,1.402732,3.9982,1
A,365,0,0.376599,0,64,8,8222720,134886.3,1460,128,0.898618,3.6459,1
B,3549,0,0.40646,0,59,8,7413760,638275.2,1460,256,1.402062,3.9977,1
A,365,0,0.377413,0,64,8,8222720,134886.3,1460,128,0.905177,3.6219,1
B,3548,0,0.40744,0,59,8,7413760,638275.2,1460,256,1.403394,3.9977,1
A,365,0,0.373667,1,64,9,8222720,294516.6,1460,128,0.939783,3.6164,1
B,3525,0,0.400312,0,59,6,7413760,1271162,1460,256,1.00268,3.9975,1
A,365,0,0.570751,0,64,6,8222720,252431.2,1460,128,1.691063,3.6191,1
B,3548,0,0.617896,0,59,6,7413760,1271162,1460,256,1.187581,3.9976,1
A,365,0,0.022368,0,64,6,8222720,183282.2,1460,128,0.090718,3.6271,1
B,3548,0,0.031272,1,59,8,7413760,638275.2,1460,256,0.018189,3.9979,1
A,365,0,0.577228,0,64,6,8222720,252431.2,1460,128,1.734392,3.6215,1
B,3547,0,0.613557,0,59,7,7413760,898875.4,1460,256,1.393361,3.9979,1
A,365,0,0.659371,1,64,7,8222720,534404.2,1460,128,2.086121,3.6225,1
B,3523,0,0.69421,0,59,4,7413760,2562766,1460,256,1.496055,3.9985,1
A,365,0,0.384549,0,64,7,8222720,183291.2,1460,128,1.029939,3.6162,1
B,3549,0,0.41571,0,59,7,7413760,898875.4,1460,256,1.197705,3.9972,1
A,365,0,0.385163,0,64,7,8222720,183291.2,1460,128,1.020955,3.5863,1
B,3548,0,0.416224,0,59,7,7413760,898875.4,1460,256,1.202937,3.9965,1
A,365,0,0.604316,0,64,7,8222720,183291.2,1460,128,2.124113,3.6374,1
B,3548,0,0.672011,0,59,7,7413760,898875.4,1460,256,1.138024,3.9987,1
A,365,0,0.616121,0,64,8,8222720,134886.3,1460,128,2.174123,3.6299,1
B,3548,0,0.683441,0,59,8,7413760,638275.2,1460,256,1.538163,3.9975,1
A,365,0,0.601848,0,64,7,8222720,183291.2,1460,128,1.9498,3.6114,1
B,3548,0,0.659638,0,59,7,7413760,898875.4,1460,256,1.392337,3.9984,1
A,365,0,0.661542,0,64,6,8222720,252431.2,1460,128,2.161013,3.6298,1
B,3548,0,0.727895,0,59,6,7413760,1271162,1460,256,1.002219,3.9966,1
A,365,0,0.628573,0,64,8,8222720,134886.3,1460,128,2.150445,3.623,1
B,3549,0,0.675462,0,59,9,7413760,455855,1460,256,1.402969,3.9985,1
A,365,0,0.106591,1,64,5,8222720,735969.6,1460,128,0.362128,3.5978,1
B,3524,0,0.045856,1,59,4,7413760,2562766,1460,256,0.018865,3.9978,1
A,365,0,0.133261,0,64,4,8222720,351198.3,1460,128,0.505433,3.6453,1
B,3548,0,0.165587,1,59,6,7413760,1271162,1460,256,0.018705,3.9972,1
A,365,0,0.096281,1,64,7,8222720,393283.6,1460,128,0.307697,3.609,1
B,3523,0,0.108965,1,59,6,7413760,1271162,1460,256,0.018624,3.9986,1
A,365,0,0.10589,1,64,6,8222720,534397.7,1460,128,0.344858,3.6692,1
B,3525,0,0.127112,1,59,5,7413760,1802999,1460,256,0.018478,3.9987,1
A,365,0,0.117218,1,64,5,8222720,735969.6,1460,128,0.401344,3.583,1
B,3524,0,0.152818,1,59,4,7413760,2562766,1460,256,0.018878,3.9972,1
A,365,0,0.115374,1,64,5,8222720,735969.6,1460,128,0.395186,3.6513,1
B,3524,0,0.149506,1,59,4,7413760,2562766,1460,256,0.018925,3.9977,1
A,365,0,0.129119,1,64,6,8222720,534397.7,1460,128,0.458286,3.6254,1
B,3525,0,0.167733,1,59,5,7413760,1802999,1460,256,0.018322,3.9947,1
A,365,0,0.076395,1,64,7,8222720,393283.6,1460,128,0.283023,3.6165,1
B,3524,0,0.098652,1,59,6,7413760,1271162,1460,256,0.016467,3.9988,1
A,365,0,0.475544,0,64,7,8222720,183291.2,1460,128,1.481207,3.6196,1
B,3548,0,0.507097,0,59,8,7413760,638275.2,1460,256,1.398753,3.9968,1
A,365,0,0.063462,1,64,6,8222720,534383.9,1460,128,0.202326,3.6244,1
B,3524,0,0.061998,1,59,5,7413760,1802999,1460,256,0.016692,3.9968,1
A,365,0,0.110028,0,64,5,8222720,252421.3,1460,128,0.426355,3.6515,1
B,3547,0,0.136344,1,59,7,7413760,898875.4,1460,256,0.016431,3.9981,1
A,365,0,0.102131,0,64,5,8222720,252428.1,1460,128,0.399928,3.6206,1
B,3548,0,0.126511,1,59,7,7413760,898875.4,1460,256,0.016384,3.9984,1
A,365,0,0.154416,0,64,5,8222720,252428.1,1460,128,0.593515,3.6008,1
B,3548,0,0.189488,1,59,7,7413760,898875.4,1460,256,0.017952,3.9978,1
A,365,0,0.159281,0,64,5,8222720,252428.1,1460,128,0.614011,3.6531,1
B,3547,0,0.195685,1,59,7,7413760,898875.4,1460,256,0.018147,3.9985,1
A,365,0,0.092448,0,64,4,8222720,351198.3,1460,128,0.335734,3.6391,1
B,3547,0,0.113422,1,59,6,7413760,1271162,1460,256,0.016716,3.9973,1
A,365,0,0.751951,0,64,6,8222720,252431.2,1460,128,2.702093,3.6105,1
B,3547,0,0.840803,0,59,6,7413760,1271162,1460,256,1.371664,3.9977,1
A,365,0,0.703016,1,64,9,8222720,294516.6,1460,128,2.498202,3.6385,1
B,3524,0,0.797911,0,59,6,7413760,1271162,1460,256,1.173457,3.9986,1
A,0,0,0,65535,64,0,0,0,0,1,0.000015,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9857,1
A,365,0,0.53843,0,64,7,8222720,183291.2,1460,128,1.897702,3.5873,1
B,3547,0,0.58328,0,59,8,7413760,638275.2,1460,256,1.000609,3.9972,1
A,365,0,0.217558,1,64,7,8222720,393283.6,1460,128,0.794742,3.6088,1
B,3523,0,0.273797,1,59,6,7413760,1271162,1460,256,0.017081,3.9979,1
A,365,0,0.237903,1,64,5,8222720,735969.6,1460,128,0.821247,3.616,1
B,3523,0,0.294685,1,59,4,7413760,2562766,1460,256,0.01886,3.9982,1
A,365,0,0.184254,1,64,5,8222720,735969.6,1460,128,0.691269,3.616,1
B,3523,0,0.221006,1,59,4,7413760,2562766,1460,256,0.016585,3.9977,1
A,365,0,0.225527,0,64,5,8222720,252428.1,1460,128,0.865846,3.611,1
B,3548,0,0.259202,1,59,8,7413760,638275.2,1460,256,0.018233,3.9966,1
